uuid,type,site_url,domain_rank,title,text,spam_score,replies_count,participants_count,likes,comments,shares
"12a52a11a8a9a430f1386316782c57b2e8d9f41b","bs","abeldanger.net",0,"","every soldier ever went war turkey 39 s screaming place insult",0.0,3,1,0,0,0
"a7213108eabfa8b3d788bd23c5b2dd8a354ae3bb","bs","abeldanger.net",0,"","election fraud exposed alex jones show oct 31 2016 bev harris quot fraction magic quot presentation election computer fraud http www infowars com watch alex jones show",0.0,3,1,0,0,0
"999af667dd0fec633e0a98865fb8d973a39fcb0a","bs","abeldanger.net",0,"insiders threaten expose hillary's pedophile sex ring","breaking bombshell fbi nypd insiders leak email scandal take sick twisted turn source victurus libertas following information given us insiders specific first hand knowledge hillary clinton email scandal seems things heat told 662 871 emails lifted anthony weiner's computer 11 112 emails huma abedin's pay play including saudis israelis meaning huma one hillary used communicate foreign leaders via email inside information deals via huma's computer established many avenues mainly wikileaks clinton foundation farce set order perform pay play games multiple entities including foreign nations pay play nations include israel saudi arabia turkey qatar kazakhstan ukraine furthermore told one insiders one email unequivocally confirms isis created cia israeli secret intelligence service help joe lieberman john mccain lindsey graham nypd insider said content viewed include state department top secret emails one file called life insurance second file titled dnc nuclear arsenal third file i'm sure hillary definitely want released file labeled intimate according nypd insider file contained x rated photos huma hillary teenager nypd detectives sickened saw according insider threatened fbi field agents leak information fbi step take kid gloves point 13 fbi agents nyc also threatening leak information imagine scandal entire obama administration full panic told emails send loretta lynch prison well bill hillary twitter post sources sent us verifying true even following information comes straight fbi anonymous source senior analyst posted 4chan early july year jim comey learned investigators tipping loretta lynch bill clinton thus making job impossible comey sent letter congress knowing ultimately expose loretta lynch dirty actor breadcrumbs lead directly obama state department terrified comey assembled small team 40 agents declared untouchables famous federal agent eliot ness comey clamped fbi agents expects full scale war fbi department justice doj white house state department confirmed understands many sitting senators congressmen lobbyists power players going indicted prosecuted one main targets probe clinton foundation clinton global initiative among targets investigation john podesta huma cheryl mills cnn abc nbc etc turns weiner huma's husband forwarding huma's emails time came home left computer open huma appears touch saudi actors therefore espionage strongly suspected comey 40 untouchables preparing take largest corruption ever witnessed american history think must happen comey planning stay part fbi lost much respect much credibility first hillary investigation take something magnitude allow face public pentagon internal players outside players call creatives creatives civilians tend geniuses malcontents extreme hackers otherwise demonstrate brilliance useful areas pentagon program called cicada 3301 reported previously created several talented civilians program used allow thousands honest government people report corrupt superiors using called dead box whistleblower encryption method non corrupted government officials report corruption still remain safe i've heard said vagina almost took bill will weiner take hillary lol thank insiders whistleblowers good fbi agents good cia agents good nypd officers non corrupted government officials want see truth exposed without brave wonderful morally erect individuals country still corrupted darkness vistors epstein's little st james island include ehud barak former prime minister israel 1999 2001 pedophile procured underage girls epstein former israeli minister defense also deputy israeli prime minister binyamin netanyahu 2009 2013 prince andrew british royalty jeffrey epstein girlfriend ghislaine maxwell pimped epstein sex slave virginia roberts prince andrew multiple times victim girls say prince andrew sexually sadistic despised sick twisted creature kevin spacey actor house cards people tell spacey gay response ever heard word bisexual spacey good friends 2 big time pedophiles jeffrey epstein bill clinton spacey big hollywood star 3 78 million twitter followers alan dershowitz longtime friend epstein well one defense lawyers dershowitz one negotiated absurd plea bargain epstein gave 13 month served sentence 16 hour day day pass spend time mansion epstein sex slave virginia roberts said epstein made sex dershowitz numerous times real question many underage girls dershowitz sex virginia roberts says dershowitz also witnessed epstein's pedophilic activities http victuruslibertas com 2016 10 insiders reveal sex ring related abel danger fbi insider clinton foundation scandal bring government situation intense involves entire us government fbi insider explosive q clinton foundation fbi insider 4chan pol ask anything clinton case george soros kingpin follow rothschild thread clinton foundation uses people currency jeffrey epstein's child sex trafficking network bill hillary clinton get paid money children hammer hrc's e mails dig cf post everywhere sis stands israeli secret intelligence service",0.0,0,1,0,0,0
"2cc80e75892986518cf3a4e9d60cb07e3617fcd0","bs","abeldanger.net",0,"america s elections hacked missing link discovered","source infowars vote fraud expert bev harris exposes electronic voting machines october 31 2016 watch elections expert bev harris discuss smoking gun behind voting fraud live infowars com show smoking gun massive election fraud discovered investigators black box voting founded 2003 performs nonpartisan investigative reporting elections attempt stop vote rigging may wondering term black box means black box system non transparent functions hidden public elections course black box systems link free copy book black box voting author bev harris became known groundbreaking work electronic voting machines remove transparency vote count please go infowars read entire article view video clips",0.0,0,1,0,0,0
"6515694a1764fd4635a69f867b8e57739bb181f9","bs","abeldanger.net",0,"weiner sings like bird dickileak provides exit huma sequestered fbi mount weather huma's 65 000 emails found longer together","cloud centric c2 crime scene investigation",0.0,0,1,0,0,0
"cf91054424959b027f81f6bf13753ce2b12e5c8a","bs","abeldanger.net",0,"prime minster john key caught channeling millions dollars taxpayer's money 'ethically compromised' clinton foundation","source seemorerocks november 1 2016 john key channels nz taxpeyers' money clinton foundation information every taxpayer care know journalists job warships harbour troops iraq government john key lockstep corrupt warmongering part us government doubt key approve clinton's defrauding people haiti it's style cannabis party calling john key explain gave 7 million new zealand tax payer's money clinton foundation legalise cannibis party 31 october 2016 wikileaks raised serious ethical concerns clinton foundation published hacked email send clinton campaign chairman john podesta revealing blurred lines foundation personal financial interests bill hillary clinton cannabis party leader julian crawford said john key serious hiv prevention one clinton foundation's supposed goals legalise medical cannabis new zealand hundreds researchers reported thc able destroy riv virus monkeys virus nearly identical hiv virus found humans said john key lot explaining wikileaks revelations clinton foundation true former assistant director fbi thomas fuentes confirmed fbi intensive investigation ongoing clinton foundation new zealand's national business review reported john key will continue giving millions dollars taxpayer's money foundation future despite criminal investigation hillary clinton i've met lots occasions dinner premier house times john key said secretary state great engaged new zealand broadcaster duncan garner yesterday raised serious concerns ongoing payments clinton foundation known pay play also give money clinton foundation yes gosh didn't get handout garner said we've feeding guys trough years pay play refers operations bill hillary clinton rewarded big donors foundation preferential access us government original article neo liberal nbr behind paywall nz taxpayers will continue funding clinton foundation's flagship",0.0,0,1,0,0,0
"505c9bca0c6f2c0c10f98b8450c264b7e6776598","bs","abeldanger.net",0,"prime minster john key caught channeling millions dollars taxpayer's money 'ethically compromised' clinton foundation","source seemorerocks november 1 2016 john key channels nz taxpayers' money clinton foundation information every taxpayer care know journalists job warships harbour troops iraq government john key lockstep corrupt warmongering part us government doubt key approve clinton's defrauding people haiti it's style cannabis party calling john key explain gave 7 million new zealand tax payer's money clinton foundation legalise cannibis party 31 october 2016 wikileaks raised serious ethical concerns clinton foundation published hacked email send clinton campaign chairman john podesta revealing blurred lines foundation personal financial interests bill hillary clinton cannabis party leader julian crawford said john key serious hiv prevention one clinton foundation's supposed goals legalise medical cannabis new zealand hundreds researchers reported thc able destroy riv virus monkeys virus nearly identical hiv virus found humans said john key lot explaining wikileaks revelations clinton foundation true former assistant director fbi thomas fuentes confirmed fbi intensive investigation ongoing clinton foundation new zealand's national business review reported john key will continue giving millions dollars taxpayer's money foundation future despite criminal investigation hillary clinton i've met lots occasions dinner premier house times john key said secretary state great engaged new zealand broadcaster duncan garner yesterday raised serious concerns ongoing payments clinton foundation known pay play also give money clinton foundation yes gosh didn't get handout garner said we've feeding guys trough years pay play refers operations bill hillary clinton rewarded big donors foundation preferential access us government original article neo liberal nbr behind paywall nz taxpayers will continue funding clinton foundation's flagship",0.0,0,1,0,0,0
"53b787d6125553668af9e4c9ad84ce65c0c87b5b","bs","abeldanger.net",0,"","quite history sold derivatives australia another homosexual media power woman works charge police law ran mk ultra ufrtd chelmsford hospitals great book undercover called sex collectors greg hallet chased nz tried kill lots times sats huge pedo ring gov beginning think cathy obrien shakethe life clintons must telling truth fits http www stewwebb com 2016 05 25 hillary clinton lesbian demon pedophile child rapist think stew wev might truth teller onto long time ago taken court action x agents come sound vey credible trump apeared cathy think clintns melt book detailed names everyone great detail including tredeau duff un scam un involved everything foundation gillard noww running girls suspect transfered 300 million also another gay commo haver talked class mates knew well sure stories much like clinton charge communist party claimed trained cia make mistake will involved",0.0,1,1,0,0,0
"157ad08082720efc711dd7edf802e4adfdc3722f","bs","abeldanger.net",0,"","privatization really moving cia private business using e systems rip ogg taxpayers feed cia apparently e systems used rig elections run bush raytheon inslaw software used intel chips backdoor owned israel srt bush http www stewwebb com 2016 05 25 hillary clinton lesbian demon pedophile child rapist",0.0,1,1,0,0,0
"49e3bf1bc40b989aea881125f83f732b6fc67707","bs","abeldanger.net",0,"","quite history sold derivatives australia another homosexual media power woman works charge police law ran mk ultra ufrtd chelmsford hospitals great book undercover called sex collectors greg hallet chased nz tried kill lots times sats huge pedo ring gov beginning think cathy obrien shakethe life clintons must telling truth fits http www stewwebb com 2016 05 25 hillary clinton lesbian demon pedophile child rapist think stew wev might truth teller onto long time ago taken court action x agents come sound vey credible trump apeared cathy think clintns melt book detailed names everyone great detail including tredeau duff un scam un involved everything foundation gillard noww running girls suspect transfered 300 million also another gay commo haver talked class mates knew well sure stories much like clinton charge communist party claimed trained cia make mistake will involved",0.0,2,1,0,0,0
"30f81e37ff684f0b67b973379fe7b29fab41d7df","bs","abeldanger.net",0,"explanation fbi re opened hillary's e mails","jimstone october 31 2016 huma's husband anthony weiner blows whole huma islam meme gutter seeing fact muslims running saudi arabia crypto jews anyway hillary sure she'd never called account e mails careless enough end weiner's personal laptop file titled life insurance well know entire establishment wrapped child sex similar crimes weiner ended getting laptop seized nypd kiddie porn child sex investigation nypd went laptop found hillary's e mails full unadulterated pristine form proved crimes highest order least 15 felonies found far majority related treason selling country nypd opened case hillary fbi said we'll take reason investigations got re opened nypd handled huge portions fbi sent prison fbi pressure actually job know nypd knows matter outcome fbi gains zero 0 zero credibility points read report forgive bang intention good really time drain swamp let's sit wait suicide preet bharara u s prosecuting attorney southern district new york nypd pushed light he's target fbi dnc clinton death machine god knows else prediction make predictions director investigations nypd will commit suicide within 5 days he's walking dead man circle crime washington dc entrenched intertwined poke one part good chance whole show will fall apart poking monster way hurts something believe anyone will survive preet might well call zombie nypd trumped fbi investigate hillary well well nypd busted hillary mails open looking kiddie stuff weiner's laptop fbi forced investigate hillary choice nypd trumps fbi related insiders threaten expose hillary's pedophile sex ring",0.0,0,1,0,0,0
"00a1b3f0820914870a8b3a52c6080892c05c5d9b","bs","abeldanger.net",0,"peter kadzik clinton ally john podesta's close friend peter kadzik will take charge doj's hillary clinton huma abedin email probe","source 70news october 31 2016 updated november 1 2016 john podesta kadzik fantastic lawyer kept jail podesta kadzik assistant attorney general legislative affairs frequent contact emails show classmates georgetown law school 1970s discussed plans celebrate podesta's birthday another sent last may kadzik's son emailed podesta asking job clinton campaign kadzik lobbied podesta wh chief staff pardon billionaire tax dodger fugitive client marc rich whose wife gave 1 million clintons democrats prior pardon fbi director james comey trying right thing correct deed cleaning mud hillary clinton put face fbi agency reopening hillary clinton's case thanks 650k emails linked sex scandal huma abedin's husband anthony weiner mutiny fbi agents won't put comey's crap suppose finally get justice guess doj assigned clinton ally john podesta's close friend peter kadzik take charge new investigation letter congress doj writes will continue work closely fbi together dedicate necessary resources take appropriate steps expeditiously possible assistant attorney general peter j kadzik writes letters house senate lawmakers peter kadzik according excellent article published daily caller day hillary clinton testified front house select committee benghazi last october john podesta democrat's campaign chairman met dinner small group well connected friends including peter kadzik top official justice department dinner arrangement revealed hacked podesta emails released wikileaks latest example apparent conflict interest clinton campaign federal agency charged investigating former secretary state's email practices podesta kadzik assistant attorney general legislative affairs frequent contact emails show one email january kadzik podesta classmates georgetown law school 1970s discussed plans celebrate podesta's birthday another sent last may kadzik's son emailed podesta asking job clinton campaign post benghazi dinner attended podesta kadzik superlobbyist vincent roberti well placed beltway fixtures kadzik started doj 2013 helped spearhead effort nominate lynch heavily criticized secret meeting former president trenches podesta kadzik long history one largely gone unnoticed ongoing clinton email scandal kadzik represented podesta monica lewinsky investigation waning days bill clinton administration kadzik lobbied podesta behalf marc rich fugitive bill clinton controversially pardoned last day office history cited podesta another email hacked gmail account sept 2008 email washington free beacon flagged last week podesta emailed obama campaign official recommend kadzik supportive role campaign podesta later head obama white house transition effort wrote kadzik fantastic lawyer kept jail podesta promoted clinton s chief staff kadzik became embroiled another scandal kadzik representing marc rich billionaire financier wanted u s government evading 48 million tax bill fugitive also implicated illegal trading activity nations sponsored terrorism living switzerland 17 years sought pardon help rich kadzik lobbied podesta heavily weeks clinton left office jan 20 2001 house oversight committee report released may 2002 stated kadzik recruited marc rich's lobbying campaign long time friend white house chief staff john podesta report noted kadzik contacted podesta least seven times regarding rich s pardon top hands deck lobbying effort rich's ex wife denise rich doled 1 million clintons democrats prior pardon gave 100 000 hillary clinton's new york senate campaign another 450 000 clinton presidential library something stinks peter j kadzik assistant attorney general dinner podesta fbi investigating hrc nice vj pic twitter com xvjirwqmcz realvinniejames realvinniejames october 30 2016",0.0,0,1,0,0,0
"e479b6959d80b6f3b934de0a24c71ab7a9e0f440","bs","abeldanger.net",0,"","google david howard uh oh google uh oh google google make crap put internet people will believe",0.0,6,1,0,0,0
"517503ed877aec015dedcff2dc864bedf0647b8f","bs","abeldanger.net",0,"","google quot donald trump pedophile quot",0.0,6,1,0,0,0
"007c2b623b39d89ab0964f86fe0a8bd56855c0ca","bs","abeldanger.net",0,"","lots diiferent truths hear fbi come admit ran false flags helped cover 39 m believer moment one side much lets face cant even arrest solve jfk murder expose truth wont one thing certain crooks top running rest crooks will never mentioned exists nothing much will change dont think like theftfest crash will still loot soros bigger threat world peace dont stop fact fund go figure",0.0,6,1,0,0,0
"25c5521c96107186076ff57ec1e95d41d92815e4","bs","abeldanger.net",0,"","quot virginia roberts affidavit quot teen diary randy prince andy alan dirtbag0witz orgy island ad report consistent veterans today ruling demonic warlords kiddy diddling ring btw lawyer jeffrey epstein ken starr",0.0,6,1,0,0,0
"a8afd31101d4daef3eec6246ce9a7e82129b4f2a","bs","abeldanger.net",0,"","draw line somewhere child sexual abuse go hard fbi nypad insiders time get rotten scum",0.0,6,1,0,0,0
"032d5612f4777d59ddd538980305106f90306b19","bs","abeldanger.net",0,"","trump take lead aand prempt attack sure come guns 17 shot chacago tightest gun laws country couldthis happen ask crooked hillary gun running camp caught red handed supplying guns gangs mexico 20 yrs nothing changed fact worse thanks crooked hillary think irony isthe opeation gun runner crew telling guns mean say hypocrisy highest order",0.0,6,1,0,0,0
"f3a09186cc1b6603809d2f45f7dcf1c4d6158de5","bs","abeldanger.net",0,"","draw line somewhere child sexual abuse go hard fbi nypad insiders time get rotten scum",0.0,8,1,0,0,0
"6dae303eece8a53524cfecfaa610905358a6397e","bs","abeldanger.net",0,"","trump take lead aand prempt attack sure come guns 17 shot chacago tightest gun laws country couldthis happen ask crooked hillary gun running camp caught red handed supplying guns gangs mexico 20 yrs nothing changed fact worse thanks crooked hillary think irony isthe opeation gun runner crew telling guns mean say hypocrisy highest order",0.0,8,1,0,0,0
"d15057675f1eebaa2101853d2ac9ed568fc69f1a","bs","abeldanger.net",0,"","jamie gorelick call office",0.0,1,1,0,0,0
"057c1dbca3935587019a9ad2a9725b5c6bb12a97","bs","abeldanger.net",0,"","google quot donald trump pedophile quot",0.0,13,1,0,0,0
"5ca52be3387f8d79dee27e15e605bd0e62c70754","bs","abeldanger.net",0,"","lots diiferent truths hear fbi come admit ran false flags helped cover 39 m believer moment one side much lets face cant even arrest solve jfk murder expose truth wont one thing certain crooks top running rest crooks will never mentioned exists nothing much will change dont think like theftfest crash will still loot soros bigger threat world peace dont stop fact fund go figure",0.0,13,1,0,0,0
"cd0262c68cec7911fa355e48feb7713b812f0605","bs","abeldanger.net",0,"","quot virginia roberts affidavit quot teen diary randy prince andy alan dirtbag0witz orgy island ad report consistent veterans today ruling demonic warlords kiddy diddling ring btw lawyer jeffrey epstein ken starr",0.0,13,1,0,0,0
"354559f2e2e842e569db09888649087bc243567b","bs","abovetopsecret.com",18533.0,"words extraordinary claims needs banished talking extraterrestrials","words extraordinary claims needs banished talking extraterrestrials page 1 link reading article talked extraterrestrials day course end article tired line extraordinary measures blah blah blah came towards end article needs stop talking extraterrestrials may extraordinary claim 60 years ago it's today scientific evidence today many people including one top scientist time reached conclusion extraterrestrials exist based evidence hawking said aliens almost certainly exist conclusions reached based evidence extraordinary claims article possible signal extraterrestrial origin signal matches prediction made 2012 it's science said end article it's type thinking needs stop things like water found planets exoplanets habitable zones extremophiles places thought life couldn't exist building blocks life found comets saying extraterrestrials exist isn't extraordinary claim possible explanation based evidence here's said one 10 000 objects unusual spectra seen borra trottier certainly worthy additional study team said statement however extraordinary claims require extraordinary evidence early unequivocally attribute purported signals activities extraterrestrial civilizations internationally agreed upon protocols searches evidence advanced life beyond earth seti require candidates confirmed independent groups using telescopes natural explanations exhausted invoking extraterrestrial agents explanation www independent co uk first scientist behind study never said unequivocally old tactic that's used people board time time can't debate evidence presented try make seem made blanket sstatement scientist say probably right updated comments published paper here's said make clear work will need done confirm deny hypothesis will need done watching signals different equipment explanations discarded nobody said unequivocally hate people always ask people quote said people can't debate evidence try debate things never said also said natural explanations need exhausted extraterrestrials invoked possible explanation makes sense standard make almost impossible find extraterrestrial signal cases natural explanations will never exhausted will talk things terms probability what's likely least likely least first look it's easy cherry pick fact like said earlier study search extraterrestrials predicted see signals evidence support hypothesis that's science look sentence says even invoke extraterrestrials possible explanation that's absurd extraterrestrial existence needs looked possible explanation based observed evidence extraordinary claim edit 26 10 2016 neoholographic reason given",0.0,0,1,0,0,0
"9465e8b596e6171df4742b8414f8906fd7629d6c","bs","abovetopsecret.com",18533.0,"know truth","link hey people always enjoy threads though think focus much singular belief issue pattern becomes self affirming research first voices actual voices head always mental illness sorry maybe stress reaction judgmental happens best really trying convey though believe quite intelligent don't think qualified exactly make wholesale definitive judgement even contradict referencing dr vinod's channeling nine 1952 channeling definition dictionary com means one sense practice professedly entering meditative trancelike state order convey messages spiritual guide surely process involve sensory structure hearing don't wish debate voice skull tech don't sense really thread lawsuits waged won technology used harass people don't test schizophrenic dsm related diagnosis explain auditory hallucinations indicating mental illness that's say anyone hearing voices technologically harassed saying definitively it's always mental illness disservice search knowledge stopping technology used people link lawsuit psychotronic weapons space preservation act house resolution bill 2977 brain manipulation distance 2001 2002 last year october congressman dennis j kucinich introduced american congress bill obliging american president get engaged negotiations aimed ban space based weapons bill definition weapon system includes unacknowledged yet undeveloped means inflicting death injury damaging destroying person biological life bodily health mental health physical economic well person use land based sea based space based systems using radiation electromagnetic psychotronic sonic laser energies directed individual persons targeted populations purpose information war mood management mind control persons populations 12 legislative acts quoted article bill counts sound light electromagnetic stimulation human brain psychotronic weapons remain least layman uninformed secret military research sphere science fiction since far none published scientific experiments presented way allow replication feasible manipulate human behavior use subliminal either sound visual messages generally known countries use technologies without consent user banned devices using light stimulation brain show another way light flashing certain frequencies used manipulation human psychic life sound report device transmitting beam sound waves hear persons beam sound waves targeted appeared last year world newspapers beam formed combination sound ultrasound waves causes person targeted beam hears sound inside head perception easily convince human mentally ill acts presented article suggest development technology knowledge functioning human brain new ways manipulation human mind keep emerging one seems electromagnetic energy though open scientific literature 30 experiments published supporting assumption 1 2 already 1974 ussr successful testing military unit novosibirsk installation radioson radiosleep registered government committee matters inventions discoveries ussr described method induction sleep means radio waves 3 4 5 22 dear senator attorney letter included seek office s assistance initiating hearings fact finding congressional inquiry government agencies private companies targeting citizens many citizens desperate freed disturbing intrusive oppressive targeting evidence supports conclusion weapons exist used individuals based u s patent trademark office filings public releases agencies technologies indicate level technological sophistication weapons believed based electromagnetism microwaves sonic waves lasers types directed energy characterized psychotronic rep dennis kucinich s draft house resolution 2977 space preservation act 2001 furthermore undeniable government agencies tested citizens without permission past example cia s human experimentation discussed orlikow v u s 682 f supp 77 d d c 1988 secretly administered lysergic acid diethylamide discussed united states v stanley 483 u s 669 1987 military chemical experimentation discussed congressional committee report 103 97 103d congress 2d session s prt 103 97 dec 8 1994 lastly sheer numbers people complaining targeted including people post graduate degrees lifetime achievements similarities symptoms tend outweigh dismissive response based charges anecdotal evidence group paranoia certain risk sounding conspiratorial however common denominators physical symptoms medical reports surveillance scenarios harassment techniques readily established highly recommend reading full details lawsuit containing great deal verifiable information military admitted time least non lethal lol weapon called active denial rabbit hole goes much much deeper said i've said one threads think wise consider it's one thing another it's many things aliens instance milabs leaving person memory alien abduction rather used human experimentation supposed constitution certainly human rights people also suffer temporal lobe seizure like hallucinations one must also remember certainly induced artificially well short think rabbit hole making gopher level regards",0.0,0,1,0,0,0
"9ef3b49b0b27e00a687ed032c58132e961537a71","bs","abovetopsecret.com",18533.0,"ufo east valley az last night","ufo east valley az last night page 1 link couldn't take pictures live west mesa lights way east queen creek area lots friends family started calling right lights started happening went balcony people got pretty good videos know people will say flares plane flares dispensary right away typically flare will stay ignited short period time kinda nuts witnessed later 3 lights dark pretty cool see stopped soon started ats think edit 26 10 2016 praetorianaz reason given",0.0,0,1,0,0,0
"0293466db9711d1b8e4022fa8b41e989384455d4","bs","abovetopsecret.com",18533.0,"found nugget podesta files fastwalkers dsp program","found nugget podesta files fastwalkers dsp program page 1 found podesta files id 30433 it's probably well known already thought i'd post case podesta forwarded letter received onto leslie kean date 2015 03 06 john tuck ufo files future reference one government programs collects hard data unidentified flying objects usaf dsp satellite program add little insight rumors published web never fully briefed dsp operation directly introduced us prepared operation desert shield desert storm occasion lunch cafeteria highly classified organization el segundo ca one get cafeteria without ts sci clearances lightweight group gossipers one times member group really excited said d picked fastwalker assumed day described entered atmosphere deep space origin actually unknown course backside satellite zipped dsp satellite pretty closely way earth going fast made 30 degree course correction turn means ballistic free fall reentry trajectory meteorite might sort control although whether manned robotic s way tell although 24 years later one factoid makes think usaf still collecting information fastwalkers reading current official usaf dsp fact sheet line near end addition researchers aerospace corporation used dsp develop portions hazard support system will aid public safety future www losangeles af mil also much information site accurate although know author sources ufodigest com somewhere within usaf program office many year s worth fastwalker data someone collect analyze patterns will emerge provide information various types craft destinations add substantiation eyewitness claims ground ufo activity furthermore interesting understand dates appearances certain time every year swarm might indicate resource mining operation might correlation major events earth detonation first atomic bomb white sands 1945 although dsp s existed provide info particular event regards",0.0,0,1,0,0,0
"39aeeae86034a00eb042a4cf133b5213d4cdda82","bs","abovetopsecret.com",18533.0,"emp event forthcoming","work bunker exactly man world went crap last thing concerned ensuring employer keeps loot rolling lol fact go im jumping truck motivational item coming work stock mine site enough food 500 people 2 weeks time live country im well water 1000 liter propane tank heat door boiler genny hooked 400 liter gas storage container house im building road current house already solar panels hooked 24 volt system everyday theres buck couple yard lots partridge bears around things get rough thing lacking fresh vegetables winter problematic",0.0,0,1,0,0,0
"088ddf580942133f16728aa4773e94bcc26bcfc0","bs","abovetopsecret.com",18533.0,"kids made vote president school","kids made vote president school page 1 link live west virginia kids came home today school talking voting school next president explained something similar ballot put check mark beside wanted president along home address signature never heard kids never notified kids voting kids age 11 9 1 grade school another middle jr high school asked given documentation school nominees showed 1 paper spoke hillary's achievements back shows trumps however paper seemed biased speaking hillary's accomplishments barely spoke trump built buildings tv show actual camera phone pic bit blurry picture document sorry blurry picture kids going school lives never seen might something new anyone else seen edit pmp20162016 10 26t18 08 54 05 0036 apoc36 reason given link originally posted apoc36 live west virginia kids came home today school talking voting school next president explained something similar ballot put check mark beside wanted president along home address signature never heard kids never notified kids voting kids age 11 9 1 grade school another middle jr high school asked given documentation school nominees showed 1 paper spoke hillary's achievements back shows trumps however paper seemed biased speaking hillary's accomplishments barely spoke trump built buildings tv show actual camera phone pic bit blurry url http postimg org image v35tvwykv blurry picture url sorry blurry picture kids going school lives never seen might something new anyone else seen done years remember happening 2nd grade 40 years ago heard polling grade school children presidential elections actually accurate 'scientific polls' children tend hear parents opinions subject without filters subconsciously 'vote' way parents will vote supposedly",0.0,0,1,0,0,0
"692d34b417af7a01051d4793c9acd201529078b2","bs","abovetopsecret.com",18533.0,"congressmen turned radio host joe walsh recklessly talks muskets trump loses","link guy didn't even win re election think's he's got mandate sort take arms candidate supports doesn't win november link tweet wreckless self serving self aggrandizing illiberal undemocratic moronic contrary rule law candidate purports stand he's ginning cancerous fantasies among froathy mouthed sheep fancy revolutionaries akin american colonists muskets lol okay alex jones joe you're asshole blathering civil war pick leader doesn't win day there's nothing laudable unbelievable carelessly people like walsh yapping something result millions dead people end america know make trump president else edit 2016 10 26 theantediluvian reason given",0.0,0,1,0,0,0
"d98247222c1fac88012164585b780428cadad659","bs","abovetopsecret.com",18533.0,"two powerful quakes hit italy within hours","two powerful quakes hit italy within hours page 1 near location deadly august quake see ats august quake info first quake magnitude 5 5 quake struck region epicenter 9 kilometers away south southwest visso hit 7 p m 1 p m et perugia macerata according ansa second quake magnitude 6 1 3 2 kilometers 2 miles north visso 58 km 36 miles perugia usgs reported depth 10 km 2 aftershocks 4 1 4 9 also depth 10 km don't reported victims we're dark downpour said mauro falcucci mayor small town castelsantangelo sul nera according state news agency ansa cnn's barbie nadeau rome quakes struck incredible aftershock earthquake felt testaccio rome wow said twitter video showed blocked road much small vilages can't reached night reports damage injury come news com au quakes crumbled churches buildings knocking power sending panicked residents rain drenched streets one person injured visso rubble collapsed buildings tumbled streets civil protection agency initially reported two injured immediate reports injuries deaths re without power waiting emergency crews said mayor castel santangelo sul nera tiny town north hard hit areas august 24 quake edit 26 10 2016 reldra reason given edit 26 10 2016 reldra reason given italian prime minister renzi tweets 'i want thank working rain earthquake areas italy hugs affected' matteorenzi edit 26 10 2016 reldra reason given edit 26 10 2016 reldra reason given new topics",0.0,0,1,0,0,0
"ef71041f2a66c89960f3181f02c72ce4593b594b","bs","abovetopsecret.com",18533.0,"gov bill weld encourges supporters stop trump","gov bill weld encourges supporters stop trump page 1 statement gov bill weld basically backwards endorsement hillary backdrop like address electorate remain torn two called major party candidates cannot enthusiastically support m speaking particularly republicans feel president exhibit commonly accepted standards decency discipline snip careful observation reflection come believe donald trump elected president united states able stand pressure criticism without becoming unhinged unable perform competently duties office wonder effect will libertarian party members think it's unfortunate people feeling forced support hillary order stop trump trump supporters need take long hard look mirror realize repulsive person man voted lulz ensured clinton presidency didn't stand establishment sent people fleeing reply kali74 check pretend libertarian libertarian i'd ticked here's part supposed ticket endorsing one least libertarian candidates ever making fear play bunch doo doo feces thread voting trump isnt standing establisment watched veritas read anything wikileaks point im completely convinced hillary wins election every women america will wearing hijab within presidency draft will make return will war russia china ok trump isnt politician point dont think thats need president doesnt mean involved politics whole life president us someone values america instilled heart america first mentality hillary wants 550 increase muslim refugees ones murdering raping women throughout europe ones think woman isnt islamic whatever want hillary wants amnesty open borders great lots columbian drug lords sending people border want feel safe country thats want fancy tax plans free college jobs trump makes feel safe",0.0,0,1,0,0,0
